date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:59	253250/253250	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leclerc-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leclerc-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leclerc/)
14:49:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:49:58%20GMT	https://www.arteva.fr/?p=13094	/home/barry/websites/EDI/www.arteva.fr/indexb144.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-monoprix/)
14:50:00	20835/20835	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:49:59%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13099	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13099.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-metro/)
14:50:00	8065/8065	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/metro_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/metro_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-metro/)
14:50:02	253465/253465	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Metro-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Metro-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-metro/)
14:50:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:02%20GMT	https://www.arteva.fr/?p=13099	/home/barry/websites/EDI/www.arteva.fr/index92c7.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-metro/)
14:50:04	73510/73510	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Metro.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Metro.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-metro/)
14:50:04	20810/20810	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:03%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/12181	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/12181.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leroy-merlin/)
14:50:04	8159/8159	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/06/B2APPS-LeroyMerlin-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/06/B2APPS-LeroyMerlin-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leroy-merlin/)
14:50:07	77953/77953	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leroy-Merlin.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leroy-Merlin.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leroy-merlin/)
14:50:08	255145/255145	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leroy-Merlin-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Leroy-Merlin-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leroy-merlin/)
14:50:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:06%20GMT	https://www.arteva.fr/?p=12181	/home/barry/websites/EDI/www.arteva.fr/index35a8.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leroy-merlin/)
14:50:11	21211/21211	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:09%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13103	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13103.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-castorama/)
14:50:11	8087/8087	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/castorama_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/castorama_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-castorama/)
14:50:14	76832/76832	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Castorama.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Castorama.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-castorama/)
14:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:13%20GMT	https://www.arteva.fr/?p=13103	/home/barry/websites/EDI/www.arteva.fr/index57be.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-castorama/)
14:50:15	21151/21151	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:14%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13108	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13108.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-mr-bricolage/)
14:50:17	8510/8510	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/mrbricolage_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/mrbricolage_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-mr-bricolage/)
14:50:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:16%20GMT	https://www.arteva.fr/?p=13108	/home/barry/websites/EDI/www.arteva.fr/index732f.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-mr-bricolage/)
14:50:19	253121/253121	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Mr-Bricolage-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Mr-Bricolage-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-mr-bricolage/)
14:50:20	21398/21398	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:19%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13113	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13113.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-brico-depot/)
14:50:21	253470/253470	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Castorama-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Castorama-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-castorama/)
14:50:21	73932/73932	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Mr-Bricolage.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Mr-Bricolage.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-mr-bricolage/)
14:50:21	12648/12648	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:49:24%20GMT	https://www.arteva.fr/wp-content/uploads/2020/05/bricodepot-b2apps.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2020/05/bricodepot-b2apps.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-brico-depot/)
14:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:21%20GMT	https://www.arteva.fr/?p=13113	/home/barry/websites/EDI/www.arteva.fr/index5fda.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-brico-depot/)
14:50:24	20807/20807	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:23%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13119	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13119.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-samse/)
14:50:24	8508/8508	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/samse_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/samse_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-samse/)
14:50:26	253090/253090	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Samse-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Samse-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-samse/)
14:50:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:26%20GMT	https://www.arteva.fr/?p=13119	/home/barry/websites/EDI/www.arteva.fr/indexbbe1.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-samse/)
14:50:29	77082/77082	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Samse.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Samse.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-samse/)
14:50:29	253575/253575	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:49:24%20GMT	https://www.arteva.fr/wp-content/uploads/2020/05/b2apps-brico-depot.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2020/05/b2apps-brico-depot.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-brico-depot/)
14:50:30	20888/20888	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:28%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13123	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13123.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/)
14:50:31	7711/7711	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/b2apps_bosch-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/b2apps_bosch-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/)
14:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:31%20GMT	https://www.arteva.fr/?p=13123	/home/barry/websites/EDI/www.arteva.fr/index4f4b.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/)
14:50:37	75403/75403	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bosch.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bosch.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/)
14:50:37	20900/20900	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:36%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13128	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13128.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bricomarche/)
14:50:38	8155/8155	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/b2apps_bricomarche-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/b2apps_bricomarche-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bricomarche/)
14:50:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:38%20GMT	https://www.arteva.fr/?p=13128	/home/barry/websites/EDI/www.arteva.fr/index6fb9.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bricomarche/)
14:50:41	74271/74271	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bricomarche.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bricomarche.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bricomarche/)
14:50:45	253649/253649	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bosch-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bosch-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/)
14:50:48	20814/20814	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:46%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13132	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13132.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/)
14:50:48	7980/7980	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/gedimat_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/gedimat_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/)
14:50:50	251672/251672	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bricomarche-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-Bricomarche-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bricomarche/)
14:50:52	253640/253640	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Gedimat-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Gedimat-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/)
14:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:51%20GMT	https://www.arteva.fr/?p=13132	/home/barry/websites/EDI/www.arteva.fr/index634b.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/)
14:50:54	21237/21237	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:50:53%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13136	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13136.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-schneider-electric/)
14:50:54	76631/76631	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Gedimat.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Gedimat.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/)
14:50:55	12518/12518	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/schneider_electric_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/schneider_electric_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-schneider-electric/)
14:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:50:55%20GMT	https://www.arteva.fr/?p=13136	/home/barry/websites/EDI/www.arteva.fr/index30af.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-schneider-electric/)
14:50:58	252456/252456	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Schneider-Electric-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Schneider-Electric-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-schneider-electric/)
14:51:00	76041/76041	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Schneider-Electric.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Schneider-Electric.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-schneider-electric/)
14:51:02	21201/21201	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:51:00%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/12969	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/12969.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-airsupply/)
14:51:02	8371/8371	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/supplyon-b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/supplyon-b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-airsupply/)
14:51:07	73811/73811	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Airsupply.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Airsupply.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-airsupply/)
14:51:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:51:04%20GMT	https://www.arteva.fr/?p=12969	/home/barry/websites/EDI/www.arteva.fr/indexeb3a.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-airsupply/)
14:51:07	254725/254725	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Airsupply-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Airsupply-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-airsupply/)
14:51:12	20932/20932	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:51:11%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13140	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13140.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/)
14:51:12	7872/7872	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/rexel_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/rexel_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/)
14:51:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:51:14%20GMT	https://www.arteva.fr/?p=13140	/home/barry/websites/EDI/www.arteva.fr/index9889.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/)
14:51:16	253005/253005	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Rexel-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Rexel-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/)
14:51:16	73941/73941	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Rexel.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Rexel.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/)
14:51:17	20904/20904	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:51:16%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13144	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13144.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-valeo/)
14:51:18	11833/11833	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/valeo_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/valeo_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-valeo/)
14:51:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:51:18%20GMT	https://www.arteva.fr/?p=13144	/home/barry/websites/EDI/www.arteva.fr/index47a6.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-valeo/)
14:51:22	76043/76043	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Valeo.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Valeo.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-valeo/)
14:51:23	22266/22266	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:51:22%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13182	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13182.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/portail-ccas/)
14:51:24	255587/255587	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Valeo-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Valeo-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-valeo/)
14:51:24	8972/8972	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/ccas-1-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/ccas-1-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/portail-ccas/)
14:51:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:51:24%20GMT	https://www.arteva.fr/?p=13182	/home/barry/websites/EDI/www.arteva.fr/indexae49.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/portail-ccas/)
14:51:32	79052/79052	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-CCAS.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-CCAS.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/portail-ccas/)
14:51:33	255929/255929	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-CCAS-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-CCAS-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/portail-ccas/)
14:51:34	22101/22101	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:51:33%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13187	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13187.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/factures-chorus-pro/)
14:51:35	7793/7793	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:39:12%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/chorus_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/chorus_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/factures-chorus-pro/)
